,,,,,,,,,,,,,,,,Globally Unique Sample ID,DUTTON_01-0001,DUTTON_01-0002,DUTTON_01-0003,DUTTON_01-0004,DUTTON_01-0005,DUTTON_01-0006,DUTTON_01-0007,DUTTON_01-0008,DUTTON_01-0009,DUTTON_01-0010,DUTTON_01-0011,DUTTON_01-0012,DUTTON_01-0013,DUTTON_01-0014,DUTTON_01-0015,DUTTON_01-0016,DUTTON_01-0017,DUTTON_01-0018,DUTTON_01-0019,DUTTON_01-0020,DUTTON_01-0021,DUTTON_01-0022,DUTTON_01-0023,DUTTON_01-0024,DUTTON_01-0025,DUTTON_01-0026,DUTTON_01-0027,DUTTON_01-0028,DUTTON_01-0029,DUTTON_01-0030,DUTTON_01-0031,DUTTON_01-0032,DUTTON_01-0033,DUTTON_01-0034,DUTTON_01-0035,DUTTON_01-0036,DUTTON_01-0037,DUTTON_01-0038,DUTTON_01-0039,DUTTON_01-0040,DUTTON_01-0041,DUTTON_01-0042,DUTTON_01-0043,DUTTON_01-0044,DUTTON_01-0045,DUTTON_01-0046,DUTTON_01-0047,DUTTON_01-0048,DUTTON_01-0049,DUTTON_01-0050,DUTTON_01-0051,DUTTON_01-0052,DUTTON_01-0053,DUTTON_01-0054,DUTTON_01-0055,DUTTON_01-0056,DUTTON_01-0057,DUTTON_01-0058,DUTTON_01-0059,DUTTON_01-0060,DUTTON_01-0061,DUTTON_01-0062,DUTTON_01-0063,DUTTON_01-0064,DUTTON_01-0065,DUTTON_01-0066,DUTTON_01-0067,DUTTON_01-0068,DUTTON_01-0069,DUTTON_01-0070,DUTTON_01-0071,DUTTON_01-0072,DUTTON_01-0073,DUTTON_01-0074,DUTTON_01-0075,DUTTON_01-0076,DUTTON_01-0077,DUTTON_01-0078,DUTTON_01-0079,DUTTON_01-0080,DUTTON_01-0081,DUTTON_01-0082,DUTTON_01-0083,DUTTON_01-0084,DUTTON_01-0085,DUTTON_01-0086,DUTTON_01-0087,DUTTON_01-0088,DUTTON_01-0089,DUTTON_01-0090,DUTTON_01-0091,DUTTON_01-0092,DUTTON_01-0093,DUTTON_01-0094,DUTTON_01-0095,DUTTON_01-0096,DUTTON_01-0097,DUTTON_01-0098,DUTTON_01-0099,DUTTON_01-0100,QC IRTS_1,QC IRTS_2,QC IRTS_3,QC IRTS_4 
981,METx RP 2.1,C25H30O4,[M+H]+,positive,395.2217,568,PTF49387,PTF49387 (C25H30O4),,,,,,10,1,0.44,6284.203895,125255.8106,,34038.89813,,56990.40809,51470.6224,39381.69649,34661.53887,,,2885.135191,,,,35411.50968,,,61145.86503,,49499.80665,,41476.15285,47302.09196,,,38927.53412,,,,,,,,,,44300.73793,118173.2486,,,,96253.6947,89264.19095,75345.24868,53768.69048,,,47695.66709,,,17251.08742,,,58472.17732,75586.4173,52754.3975,44320.38821,,,71954.10881,36699.47935,54650.54749,42119.72149,51517.91056,,29963.2649,,25773.39832,,,,44902.64898,12851.31898,,,,,,,,31906.12515,55344.57289,,40596.31663,,,,,31103.39502,,,24094.57927,,22902.93166,,22463.72947,,46345.906,,31530.37845,,,,18650.6106
982,METx RP 2.1,C23H42NO7P,[M+H]+,positive,476.2772,417,PTF50978,PTF50978 (C23H42NO7P),,,,,,908,2,0.435,,68524.45044,221335.5787,,,,,,,,,,,,,,,,,18455.85824,,46125.2513,358021.9838,239378.24,129185.1488,123937.8975,147423.5468,736160.2966,51198.75782,68431.58785,1641121.628,38836.26587,,2679533.803,659557.3077,,458733.3063,3787217.932,,513687.1085,243481.5136,,41764.84262,23406.97329,,,,,,,267662.7493,,,34454.07436,16802.52994,16034.04632,79469.37834,69074.07826,190080.5051,,426379.8838,59874.5704,259003.6336,,,,,17110.18818,51434.62657,22961.44142,32328.68533,,58762.91604,24481.5654,,,76826.25411,41434.83549,,,,,,24560.84373,,,132456.6694,35657.05195,,,,,,,,,34524.4557,,,30548.10397,,,,
983,METx RP 2.1,C21H38O4,[M+Na]+,positive,377.2662,525,PTF48490,PTF48490 (C21H38O4),,,,,,204,2,0.435,8999.700721,511507.591,8492.812365,,,,,,,,,,,,9601.087756,,,,,,,,5988.290157,9562.648458,,7170.662495,,,,,105641.7894,,,24568.35034,26850.17196,178070.8006,11138.45909,4895.886665,,,,25893.2892,,9411.937422,80370.09635,33057.47981,,52442.98587,,51366.97552,153194.8612,7287.308283,8368.255093,36314.5796,72426.90441,16887.71921,,34281.23876,,,119644.6278,264358.2409,,,34333.53498,16089.35981,,43755.11174,196702.1259,30083.0678,,9903.251277,72673.26802,13859.65569,460273.0163,,,198750.001,,,,,,,22942.795,21262.17245,14947.48031,25549.81487,,33055.51853,,,,,,,,,102293.5425,31823.84086,,,,
984,METx RP 2.1,C24H22O7,[M+Na]+,positive,445.1258,303,PTF54086,PTF54086 (C24H22O7),,,,,,62,1,0.435,,,,16587.90651,16730.19714,20977.09817,15340.21646,18499.11104,,45558.92773,27133.94148,47143.55619,,48504.89486,,,,,,,,11091.77848,15199.40352,,,10087.62863,11399.58026,,12973.23457,9350.794304,9742.808383,,,,,,17877.73658,,9563.85477,9306.326705,9738.419319,,,30456.49503,8433.351638,,,,,18655.5203,22060.54477,47366.5833,58149.21934,,,,,,,,,,,,28045.56333,32654.02308,,19288.6348,22817.48948,23879.37322,,19956.73288,17115.33412,16810.33325,,,,10366.22671,,44672.62601,,,,,14072.71812,63818.87495,8560.223126,,14782.50384,13034.52028,19930.87812,13872.23721,,15763.56887,7663.871672,,,19789.90105,,,,,,
985,METx RP 2.1,C18H34O4,[M+H-H2O]+,positive,297.2424,441,PTF52401,PTF52401 (C18H34O4),,,,,,2652,2,0.43,,,,,,,195180.4924,,,,,,41429.21168,,354049.4691,,,280630.6158,115671.6852,195680.5396,1560645.496,713881.8162,377548.2455,751777.4872,,729683.0904,3503844.521,,230001.2681,532786.9347,809703.7218,684489.0004,,,107262.0968,,706022.0474,,114221.9945,861627.5458,,,,,184462.4801,,,327283.2044,582072.3004,5622328.787,,2751264.803,1892903.693,,,,,156582.7789,,4536317.927,,372053.5951,,,,162148.3091,,5590083.853,,,,2418640.109,,339434.3882,,,,,360092.8106,216447.2263,75358.75779,438674.3861,243950.7778,157708.31,,,305173.8798,,,,59823.21705,,73097.22043,180567.1557,,,,,,,,,,
986,METx RP 2.1,C11H20N2O3,[M+H]+,positive,229.1547,118,PTF38978,PTF38978 (C11H20N2O3),,,,,,27806,2,0.425,,,13334456.63,,,2585532.762,,,,,67820.63995,,,,,5419730.786,,,,5105919.787,,,,,3839748.108,12337599.77,13739921.49,8236764.841,7573689.815,7747745.211,6593484.933,6236902.5,29516440.16,,20212463.85,19384535.41,,26303358.42,,11486932.68,12004160.4,14572467.13,,,19508751.63,19750603.41,,,,,,,3212586.067,,,,,4350675.639,,23207275.21,,12119096.14,,15655695.88,,1081038.098,,3301911.064,2013515.137,,2013663.186,681383.6355,,,,,,8825629.574,1329353.648,,,8969963.659,,,,,8122225.864,8769415.156,14325066.15,8916691.419,,,,,,1811835.475,4099978.206,,10389162.12,,,,,
987,METx RP 2.1,C16H32O3,[M-H]-,negative,271.2279,470,PTF30205,PTF30205 (C16H32O3),,,,,,3589,1,0.425,,,,,,824308.3066,712548.0942,,,,705168.5906,,,852401.6185,,286980.7927,1009365.186,2046541.933,1721854.286,2157475.789,,1033829.386,,885958.9881,,1021748.254,980627.4084,713851.3526,61721.97399,810399.2923,,1118909.155,834707.9443,782832.1301,868993.3906,,603694.282,,,392393.0744,805432.9746,370213.6802,,,,,,331390.0166,,348444.8719,251667.3679,7975540.601,1385794.355,,,,,,,1402063.585,,1701108.678,,,,,,463013.9155,,,,,,,,,,,2107160.188,3056021.129,2912345.392,2079395.939,1608144.328,2075640.081,574573.103,,1428332.239,,,,347888.7298,,681839.1894,1688185.132,,,,,,,,,,
988,METx RP 2.1,C19H25N3O4,[M+H]+,positive,360.1918,219,PTF29716,PTF29716 (C19H25N3O4),,,,,,1534,2,0.42,471064.1746,811323.8295,,,,,,,,,,,,,103715.149,270404.2014,,,,,657992.8709,243648.6179,99607.77448,322376.5088,164112.0071,214055.1752,429320.409,377613.4,291607.0614,,193992.0069,214577.4594,,,,471006.2737,277986.5037,446771.1543,227059.0301,157683.9283,517840.4412,,,325173.6379,644195.9482,868515.8539,,,,2734165.421,,274100.246,260802.2799,,,,,38908.01717,,1357589.088,,,,955167.9304,,63034.21095,,,,,104257.3717,,,,,,,930247.5129,,,,1015995.501,231827.2971,,3816083.375,106718.9085,196881.7737,77444.2891,573176.1293,87788.80196,,,,,,,,,926955.3699,,,,,
989,METx RP 2.1,C19H38O4,[M+Na]+,positive,353.2662,539,PTF30989,PTF30989 (C19H38O4),,,,,,279,2,0.42,20232.92936,41305.22714,7242.293085,,,,,,,,,,,,373848.2107,311444.6609,,28805.89043,18967.88908,28288.78427,,29994.36455,24589.26899,56256.96532,37457.20234,45802.25882,40207.62217,35939.23101,,35130.76703,9920.038309,,,178308.5653,160878.7135,263563.2502,204073.7244,174646.6056,,,,11765.44581,,21338.54444,,99242.61212,,147069.357,,40351.45691,29233.37184,241283.2713,167278.6986,,28969.55122,,,,,,425790.0729,335706.1509,,,,,,,98990.20555,,,,,,56503.49641,,,14158.71456,151424.8067,,,36124.42253,22694.91147,102636.6335,,,,,,,,7995.454925,,6076.54341,,,,106576.941,,11512.35638,,,,
990,METx RP 2.1,C18H27N3O4,[M+H]+,positive,350.2074,219,PTF48837,PTF48837 (C18H27N3O4),,,,,,1402,2,0.415,,,82378.52596,570177.3987,259301.0528,43924.64907,1531924.37,1990720.135,2860066.635,349784.6959,188796.7818,,,,,55841.05333,,,,147680.2231,,,178330.054,,137053.4069,,,128516.9175,,,214685.4698,,,720492.4004,621619.1342,,,634177.3109,,445693.1607,211230.9931,493963.879,289785.7055,,,,,,340739.0594,80426.52896,,,,1245017.045,1217619.114,1603953.311,,,156508.4208,699883.9881,294527.0643,,309040.4011,94038.57683,,,,515141.2971,,,99188.23774,100697.5086,,131590.9907,,,,93883.65573,,,,,61552.21003,,,,99547.63085,,,436084.7803,,,,,,784872.9633,88550.04751,,,,,,,
991,METx RP 2.1,C28H42O6,[M+NH4]+,positive,492.332,570,PTF49602,PTF49602 (C28H42O6),,,,,,736,1,0.415,,178793.7852,,,,,,,,,13318.90975,,,,,,,,,,,23431.23675,,,,,2837.449163,,,,,,,,344484.4549,2942.26342,371696.7829,314026.6371,252134.461,,487484.1475,,,,,,560877.0426,406741.3646,295778.2758,,,4954.657747,,,461527.7479,,412479.0146,,757422.9725,,475294.0787,3966.55036,,,3260.521499,,,,487412.3609,,,418476.129,,,,,205790.8473,276493.904,,,,,,,,,,,,154252.5309,,5100.273554,,,,,182660.344,281008.2064,83042.44308,,,,,
992,METx RP 2.1,C15H30N6O4,[M+NH4]+,positive,376.2667,405,PTF28542,PTF28542 (C15H30N6O4),,,,,,1956,2,0.41,78504.00175,,,,,,,,,,,,,,,,,,,,1723311.883,272725.9615,,,177851.2444,10757.15329,,,,,94869.24432,214467.7618,,122785.8151,524872.5457,297502.5094,336962.9285,1239928.153,1262418.681,324091.308,405290.206,2040120.671,895203.5858,,,,,693918.0478,908808.2489,801072.8708,,,,,344767.7934,243827.0846,632240.038,344817.6891,,,60631.40108,563254.2972,,,93108.38834,44997.27083,,,,888617.7179,2165573.324,214364.845,1417739.876,877168.7565,227953.2362,,,,36993.94302,,,,,,,41420.61048,,295110.4261,,554204.0974,,,,,,3151417.414,3331383.801,,,117576.0872,,,,
993,METx RP 2.1,C17H31N3O4,[M+H]+,positive,342.2387,204,PTF51804,PTF51804 (C17H31N3O4),,,,,,2392,2,0.41,,,,,,,,,,,,,,,,,,,59083.29536,185984.6541,1754185.612,114659.8754,,1110234.536,207890.1262,1446061.494,188356.278,,79877.7118,146580.3335,61290.77001,112535,3275013.013,9747556.834,,919136.3006,595577.7053,846617.2698,,,,,94181.80887,,,1380708.372,,,591808.1392,,,305007.2519,,,,,,94997.84191,38276.74118,2039930.402,45097.7004,233021.9077,220788.7031,,,,22065.46128,,159419.2083,,5712.192153,,,,1652671.262,,,433811.5172,122254.6049,,,30578.20119,8653.17929,,,,848814.5403,,3726326.382,668035.0619,,,,,,471142.7819,178026.017,,108443.805,,,,,
994,METx RP 2.1,C14H23NO,[M+H]+,positive,222.1852,274,PTF52515,PTF52515 (C14H23NO),,,,,,3,2,0.41,78693.58355,,39069.14559,,33674.18967,,52612.50904,,41666.25189,29431.83867,,80291.02657,40138.58475,67593.62367,46754.86308,,47033.53914,38341.769,41678.00635,,,,36599.63666,,,43631.1158,83018.92701,63863.84728,,,29544.18467,,,,,52639.8652,,81586.09606,59660.94905,,,,,129736.5707,61638.43219,73222.31778,,,67273.72603,85808.80845,67837.64198,,,,,,28413.6851,,,,,,,,34875.44134,,,86410.73832,,,,,,,,,,46654.3142,27371.80009,31306.31824,51544.87216,,48773.09958,74706.36949,,71304.54797,,,,,61371.52034,,40630.54621,31749.91428,,52875.4539,,,,,30089.50849,,,35525.50509
995,METx RP 2.1,C8H16N2O2,[M+H]+,positive,173.1285,140,PTF46372,PTF46372 (C8H16N2O2),,,,,,1094,2,0.405,,,,,,,,,,,,,64236.39587,,379064.5145,69660.00535,,,,55234.57101,,194608.3976,142860.3119,115948.9143,128371.6293,197011.401,237753.7377,77980.8925,302674.2488,419186.3861,369256.1318,492450.3923,797146.6313,233065.0128,272246.064,318001.2124,,,,,,,,1130752.425,87509.09253,111723.1137,393829.09,,1822905.418,131122.0228,,782953.4465,,144028.1852,89340.54474,163363.5,727644.1515,209520.1025,,711693.0074,,298050.7499,167939.1603,,,,,,,,,,,,,,,43983.90763,292004.6137,247207.3985,,2088317.542,222000.7019,,117101.2226,544179.9024,,,,694008.5544,,,,,,,,,,,,,,
996,METx RP 2.1,C20H36O3,[M+H]+,positive,325.2737,581,PTF46755,PTF46755 (C20H36O3),,,,,,887,2,0.405,4525.275326,,,,,,,,,,,,,,,,,,,,6898.253921,67291.68831,7571.577086,,1692.410937,158727.2061,39743.55237,16942.75297,250577.3667,38498.31716,13584.47592,29303.71776,,,5163.173497,,28276.76983,9135.10873,6546.463753,24060.98451,126709.9844,38323.7797,15253.22663,230560.979,252259.9721,823755.17,,,3168421.491,1312996.335,,,,237660.8082,239667.5136,207031.455,,129771.6048,,785857.798,,,,,,,,45093.06303,,,,,,,29377.39113,,,711036.7497,,,,,,,391758.5174,47272.3955,15560.90775,,1549879.39,1131617.678,,,,,,10446.50601,208309.1908,,,,,,,
997,METx RP 2.1,C16H33NO2,[M+Na]+,positive,294.2403,484,PTF36806,PTF36806 (C16H33NO2),,,,,,3572,2,0.4,42174.30584,368451.5913,246057.3704,,180448.3408,165812.0418,,,,,222000.8633,275395.7161,,,,1261379.507,33399.07343,390006.3115,421043.852,18940.2807,,,,,,,,,,,,,,,,,,,,569949.6537,,,,,281292.0286,788364.4947,,,,353770.2342,,,,3294080.573,3371130.001,,,2184537.441,,,3567512.206,,,,,1437451.113,,,404364.5138,,3042325.246,,1952502.614,2225775.529,,,,3770607.618,76852.1989,347535.245,9633.548602,,,39862.71618,4278128.411,737564.3584,,2921262.932,3696219.523,175814.7531,,,,,,2279569.882,1360368.378,147312.7873,1907080.479,1157758.456,,,,
998,METx RP 2.1,C22H42O4,[M+H]+,positive,371.3156,622,PTF29805,PTF29805 (C22H42O4),,,,,,1261,2,0.4,,,,35733.72901,,,27576.07174,,19894.19021,,,12539.95107,,12610.8829,,,2177001.353,1428963.336,2957100.333,2245343.134,477046.3832,35059.56499,28322.30018,,18003.15249,27310.20559,11773.82312,14741.1018,14997.47386,29421.9836,,16385.58098,,,,23116.97484,,,,15518.12378,16093.1029,654.0157637,1484474.55,,,,45569.9777,,,,,,,,,,,,786162.8853,3065721.503,121966.4193,,,,,11913.18448,,14877.01164,,,,10506.39189,,104175.9567,1051733.469,,,,,,,36594.49517,16650.29256,16796.8117,28881.58689,,1117138.67,,,63908.51583,,26407.88596,,,,,,,,,,,,
999,METx RP 2.1,C18H20O8,[M-H]-,negative,363.1085,141,PTF43394,PTF43394 (C18H20O8),,,,,,12138,2,0.395,,,,13626672.11,10146159.53,14236567.19,14678700.24,12784782.42,14140191.93,5587896.664,3029038.307,1545177.44,,,3285222.895,,1395769.951,2645281.528,,,834247.925,2959684.327,,6139875.918,1052822.109,5750641.444,983983.0364,,2270993.705,1968733.821,2705440.31,422100.8151,1994124.51,829151.0407,1482801.875,,,,,,,,2341287.865,,,,,,,,,783713.6746,10651068.27,,,,,1611496.291,,3864893.087,,2933391.561,,,,,,2822226.417,,,,959841.7017,,,,,,,,1282049.319,2500784.536,,,,,,4652917.842,,,1421802.103,822716.2186,,3087518.53,7108087.075,847241.5238,,,,,,,,,
1000,METx RP 2.1,C12H18O4,[M+H]+,positive,227.1278,332,PTF39330,PTF39330 (C12H18O4),,,,,,386,2,0.395,22023.54702,53135.98238,,,,,,,,,,,,,,,,,,,77756.82935,,105180.801,166814.378,,,58897.25414,,,,40618.41638,,,,251333.3626,122672.7582,125824.6833,277419.7503,176202.603,,,337189.5728,112474.9752,,,,,31670.35994,,77371.84527,62146.86757,9298.690059,,,,,567004.413,22884.16152,53364.92441,,31466.32714,117697.09,,57238.60668,,30985.39259,27909.34425,53603.81122,,18811.44449,548902.3007,201964.5268,145954.1779,33441.57969,224545.9571,,113867.5449,,,,,,,,103511.0543,15030.95212,23651.43352,310314.5303,28470.57355,,,,,,,245703.9365,460082.9709,,,,,,,
1001,METx RP 2.1,C35H57NO10,[M+H]+,positive,652.4055,254,PTF36872,PTF36872 (C35H57NO10),,,,,,32,1,0.395,12063.7775,,,,,,,,,,,12442.70176,,,,,118156.144,78401.52949,296401.5886,368314.8932,,17787.5019,,,27544.45206,12937.57272,,,14604.10493,,9658.151408,,,,,,,,11827.78822,,25321.65094,,1316389.764,7667.555414,52645.25196,12410.14274,,,,,48945.66148,,163681.4388,,,,,30722.9255,45788.9541,,,104445.3388,,,,128577.4685,98678.92844,,,14211.96719,,,,96204.22932,25834.32794,11829.67909,,,,167219.4916,19065.02703,64133.85525,,41375.69663,130094.9331,16564.36128,,7050.127283,59313.77621,88470.91322,,,,,15114.45985,11418.02723,,,,,,5520.961512,,5850.205156
1002,METx RP 2.1,C16H29NO,[M+H]+,positive,252.2322,494,PTF30939,PTF30939 (C16H29NO),,,,,,670,2,0.39,,,,,,,203517.5736,198353.9403,106409.8411,156707.8798,,72108.62601,,87499.30827,,,,,,,,,,,26284.02155,,,,16612.23742,,,,,,,,,,,39953.18913,8113.922934,,77186.35376,,,,473754.0225,,,,,,,598060.2848,433138.3919,336506.2109,,,244057.8191,1193937.675,191667.2805,,470393.2507,321277.3221,,102154.2006,103384.1206,124341.9993,,306987.6106,420233.6385,77233.75125,317598.8936,286259.786,17969.33221,,,,,71927.6045,,,,,,,,175286.7579,1174884.303,,38186.16859,,126789.4459,46963.80078,60608.59597,268663.8553,69055.14486,,,99605.97645,,,,
1003,METx RP 2.1,C15H29N3O4,[M+H]+,positive,316.2231,201,PTF42697,PTF42697 (C15H29N3O4),,,,,,1714,1,0.385,,,,,664828.7013,626237.5656,149719.9891,,1239475.694,,,,,,,,,,,,727947.8033,742026.7208,457713.1885,452981.9581,858868.4874,489815.6174,580644.3932,914262.0424,456779.588,676919.3695,697075.6431,1003938.781,1083935.979,,247996.9197,,,92852.6966,73968.98711,1090144.807,772920.365,522245.5941,,,,,,,1359060.455,158740.7533,,,,,,,,,485642.8084,1556675.58,526924.6417,378233.4045,1214843.376,350097.3571,,,,645127.5646,,24518.89676,392201.6998,110769.9397,127792.4371,163466.1753,,,,,,,,,,,,,,,,,,,,,,988044.5791,284798.4983,,,,,,,
1004,METx RP 2.1,C16H31NO,[M+H]+,positive,254.2478,546,PTF30776,PTF30776 (C16H31NO),,,,,,2136,2,0.385,,,,,,,,,,,,,,,,,,,,,,,,,93822.07293,,148934.1546,,261358.942,,101703.5909,,,,,,,,166694.2961,582427.2502,391983.9104,343971.2641,1078134.318,,,,751744.6136,348217.3564,,79779.55793,,,,363100.6186,424911.0341,478575.2287,,288313.0342,901024.3499,10695108.9,604928.7646,100020.0403,297198.7822,2078268.495,,180390.9888,259319.6097,384872.3397,,217415.7064,319396.2189,,254632.8143,265573.8399,179753.0476,,219340.0609,,,,,,,,460619.2046,59946.69324,,359909.7556,4112336.062,,,,,,,288241.563,179745.7789,,,88768.42547,,,,
1005,METx RP 2.1,C27H46O9,[M+NH4]+,positive,532.348,441,PTF39093,PTF39093 (C27H46O9),,,,,,470,2,0.385,,,,,,,,,,,,,,,,,,,,,,,91086.37624,239099.8433,61847.65252,31274.47805,10931.18145,163996.6199,55743.14439,19615.2102,226445.0931,39434.86913,,1066631.123,309348.8744,194877.3015,171288.4912,140804.3151,19172.93124,245522.0884,195273.6114,90305.57022,90588.899,,,,82533.86176,8882.292048,,,4045.896574,,,,,25610.1866,1352047.787,15716.54835,147197.6122,201768.2943,420933.3752,307717.6311,95462.47576,,10034.86701,,5934.601127,7654.615739,,17897.17378,,,31442.35483,12309.90227,,,,,,,,,,,,,,,43824.85011,,,,,,,,,,,156533.1657,,,,
1006,METx RP 2.1,C20H39NO3,[M+H]+,positive,342.3003,530,PTF40895,PTF40895 (C20H39NO3),,,,,,263,1,0.385,73030.26468,96085.91352,15769.86014,,,,,,,,,,,,15345.2136,13422.73435,,6365.96292,235124.358,,37460.87716,,,,,,31968.86807,51068.559,18646.23152,32138.31324,,54844.866,,,,70819.64895,85434.9072,,,76065.43601,71322.31185,,,213257.5391,98879.22818,252474.6407,,,,,,107709.5708,854674.1278,152513.5077,125078.5352,161944.8508,,,,42932.35979,27441.55032,105844.9965,,6388.974196,,,,32610.24142,,,,42543.35002,,,64862.14172,,,,156372.9407,,,21260.88197,35953.85744,14720.49467,,69345.89195,,64216.2819,55842.81009,,,,,,,,,,65478.17077,23862.40223,,,,
1007,METx RP 2.1,C20H29N3O4,[M+H]+,positive,376.2231,232,PTF40703,PTF40703 (C20H29N3O4),,,,,,1298,2,0.38,,1084496.282,,,,,,,,,,,,,,,,,,,530351.9269,677560.5765,,477260.3978,225349.7218,664494.5328,279537.1192,,521021.4521,529077.3482,414959.4639,733448.9931,,945841.3472,491507.4006,881024.7992,356229.8678,888921.6936,,588011.571,561534.3319,625629.2738,430693.0303,,,386014.7604,,,,,22687.52477,119290.2817,,,,,,,,839454.2642,,,755635.7324,269511.8322,,38822.0803,,,,67331.02924,229999.9869,,75959.61981,112423.4059,,,,,,34033.15659,,,,,,26337.20501,338258.6631,,,554297.5148,,,,,,228395.6731,264010.4048,,987429.933,,,,,
1008,METx RP 2.1,C14H27N3O4,[M+H]+,positive,302.2074,162,PTF45713,PTF45713 (C14H27N3O4),,,,,,7061,2,0.38,,,705725.1961,,,,,,,,,,31104.63257,,,,,,,,742729.8113,493883.1349,308090.4974,401093.1261,645736.084,326408.9278,367951.7235,665823.6714,88342.4031,162752.9327,170827.0001,534362.2724,285687.4862,439851.9853,,81215956.2,,452882.9076,,,436811.256,,443199.3263,,,,,,406376.1226,1490453.885,,,,105781.5343,512375.0236,568310.9944,,,,893138.9651,90170.51324,303597.9208,170822.2417,,,,,1332506.389,,,58936.68243,258196.4201,7907.060597,182631.869,121302.4997,,,,,,,,,,,,96998.7727,,,315078.3723,,,,,,282387.553,271687.6726,,,,,,,
1009,METx RP 2.1,C16H31N3O5,[M+H]+,positive,346.2336,207,PTF44997,PTF44997 (C16H31N3O5),,,,,,663,2,0.38,,,275990.0922,93845.61885,,,,,165045.9545,,,,,,78223.36872,51549.60519,,,,,544437.0367,255654.8081,171855.1503,191673.367,254022.6496,,,447607.1346,228836.8144,,146237.997,255491.4818,447103.5271,,,297249.0369,,319317.0058,120670.1812,377282.2801,334982.7459,,168872.1166,91504.00361,,,,,,816699.8642,,,,,,,,,106154.7573,1055715.519,90933.57052,,317642.8638,595961.0186,,26932.54837,,304282.7646,,,85053.60659,77572.62307,40184.50652,47050.85423,52716.41187,,,,24078.06383,,,,106021.8393,25306.8475,,,,,,,,,59025.9552,,,133500.9202,,,,,,,,
1010,METx RP 2.1,C16H23N3O4,[M+H]+,positive,322.1761,138,PTF46412,PTF46412 (C16H23N3O4),,,,,,478,2,0.38,,,,44290.61923,19424.20788,71253.17111,,,28466.51213,,,,,,,133458.1732,107377.6028,,,10108.06948,123702.9001,98399.95102,188814.5166,,211174.267,,210889.8538,258227.8861,,116330.6013,,,,268103.6556,,432327.2205,275616.3671,297548.8059,308672.7985,205291.0169,,257698.0926,,,6264.748493,,,,220695.206,,,,,,,,,,153923.3779,233020.5111,89119.19524,,310636.5883,113367.7601,,38205.23704,,131716.1241,,,,,,,104808.7532,,,,,464133.962,74018.05156,13141.7344,79311.79507,276635.6994,,,54745.0403,,,326921.4104,,,,,,,,,,,,,,
1011,METx RP 2.1,C33H34N4O3,[M+H]+,positive,535.2704,629,PTF52886,PTF52886 (C33H34N4O3),,,,,,8407,1,0.375,,,,,,,,,,,,,,,,,,,,,707860.9109,3879694.237,2161590.974,2292607.733,1882910.471,4320923.641,5330269.357,5122699.743,1410369.61,2188725.86,4259531.285,4517747.903,,6979094.234,1916875.57,11161152.43,2952735.275,3510233.542,518098.7495,10232463.41,3789195.408,1003459.364,6183034.821,,,,,,3430640.426,,,,,,,,5776440.6,,93863.61017,5359948.757,79935.92887,2733018.072,,,20368.04056,,,,368637.0656,,,,,,126583.9408,,,,,,,23249.27459,,,,,4235512.926,,112200.4758,33334.13197,,,,,,,,,118884.0764,43031.66505,,,,
1012,METx RP 2.1,C15H29N3O4,[M+H]+,positive,316.2231,156,PTF38866,PTF38866 (C15H29N3O4),,,,,,2050,2,0.375,,,,,,,,,,,,,,,,,,,,,1509564.19,763173.9445,1051845.384,73233.02857,913075.0699,783937.7793,1277757.536,1745517.536,146899.0201,1010829.14,109139.1119,96653.54509,194280.8423,1585067.978,1280918.343,541305.95,914189.5795,2368660.295,1131511.127,651612.0912,530579.6425,1152945.31,231729.188,,,,,,2206391.415,318220.484,,,,,544683.2911,,,,219490.1891,,425241.5802,407232.5849,633940.2897,,,,,924583.4654,,25835.5531,,198005.787,61995.43058,17864.61944,221802.2406,,,,,,26799.87066,,,,,,,,,1254216.444,,,,,,436640.4226,,,,,,,,
1013,METx RP 2.1,C21H40O12,[M+H]+,positive,485.2593,186,PTF46388,PTF46388 (C21H40O12),,,,,,1966,1,0.375,,3846766.636,,,,,,,,,,,,,,,108321.5402,103919.5881,391369.278,,101196.6481,,,32767.80586,56468.17464,,467759.4144,607150.8596,,165828.7644,,,,,,,153467.2878,,857619.3326,,245039.0054,346101.8335,147858.0856,,,763264.263,,,278980.4137,,,55501.40286,,208761.4387,309581.0315,252890.7625,,,,786259.9346,,25237.7376,,,,,,,,,384867.1356,236920.2211,,,21136.73417,192441.4825,,606317.9638,1060130.121,559503.6847,81085.05747,,,,552007.8583,,74280.24141,357371.4269,3918500.883,1073879.631,,,,,,520487.2777,112667.6526,71745.06937,7388897.542,,,,,
1014,METx RP 2.1,C14H27N3O4,[M+H]+,positive,302.2074,194,PTF38052,PTF38052 (C14H27N3O4),,,,,,1632,2,0.375,,,,,,,,,,,,,,,,,,,,48432.6848,,862944.9201,436103.8135,349476.2847,1021692.624,758137.077,766045.2566,1781940.986,,775736.2565,512132.2575,759391.2519,1140006.719,643385.6491,657854.8559,,596360.8911,1077411.619,557161.2156,,,781528.765,426021.1769,,,,,,852391.6524,3172148.711,,,,71528.43591,,,,,98514.71081,,174988.0274,239216.5941,327345.6292,487152.9999,,38920.82028,,419343.1544,,,358790.0485,89135.91943,,78999.41338,61986.54151,,,,,,,10334.75013,42894.89635,,,,466212.6856,,,,,,,,,406171.7974,352941.7044,,,,,,,
